,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,features,column_mean,column_std
1355,1355,1355,1355,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.0",2.19555438501207e-16,0.9999999999999967
1356,1356,1356,1356,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.2",-1.105583395456008e-15,0.9999999999999925
1357,1357,1357,1357,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.4",-1.0692031005646717e-15,1.00000000000003
1358,1358,1358,1358,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_0.8__ql_0.6",1.8761405870743528e-15,1.000000000000003
1359,1359,1359,1359,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.0",-9.616659472470457e-16,0.9999999999999963
1360,1360,1360,1360,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.4",5.407191141118418e-15,1.0000000000000013
1361,1361,1361,1361,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.6",1.3612452362348543e-15,1.0000000000000124
1362,1362,1362,1362,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_false__qh_1.0__ql_0.8",6.205597278439246e-15,0.9999999999999868
1363,1363,1363,1363,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.2__ql_0.0",-1.4161858393281534e-15,1.0000000000000138
1364,1364,1364,1364,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.4__ql_0.0",1.0417397543518059e-15,1.000000000000045
1365,1365,1365,1365,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.0",2.689251353852502e-16,0.9999999999999816
1366,1366,1366,1366,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.6__ql_0.2",-1.1481340198681459e-15,0.9999999999999654
1367,1367,1367,1367,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.0",8.097946533209735e-16,1.0000000000000002
1368,1368,1368,1368,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.2",-4.0028778457914517e-16,0.9999999999999887
1369,1369,1369,1369,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.4",-2.4744464083256024e-16,1.0000000000000264
1370,1370,1370,1370,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_0.8__ql_0.6",-3.1575266830971366e-15,1.000000000000037
1371,1371,1371,1371,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.0",2.5345586182386627e-15,0.9999999999999792
1372,1372,1372,1372,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.2",-6.621764406198251e-16,1.0000000000000113
1373,1373,1373,1373,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.4",5.865399257014132e-16,0.9999999999999962
1374,1374,1374,1374,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.6",1.0557716133413151e-15,0.9999999999999978
1375,1375,1375,1375,"systemicdiastolic__change_quantiles__f_agg_""var""__isabs_true__qh_1.0__ql_0.8",2.3713458095074086e-15,1.0000000000000087
1376,1376,1376,1376,systemicdiastolic__cid_ce__normalize_false,-1.3648388253564635e-15,1.0000000000000042
1377,1377,1377,1377,systemicdiastolic__cid_ce__normalize_true,1.4962950554049037e-14,1.0000000000000013
1378,1378,1378,1378,"systemicdiastolic__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",7.8458694293095e-17,1.0000000000000016
1379,1379,1379,1379,"systemicdiastolic__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",-2.2536701190544245e-14,0.9999999999999871
1380,1380,1380,1380,"systemicdiastolic__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",1.0715852233477256e-16,0.9999999999999952
1381,1381,1381,1381,"systemicdiastolic__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)",5.1885420036860033e-17,1.0000000000000016
1382,1382,1382,1382,"systemicdiastolic__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)",-3.8948860876423656e-14,1.0000000000000033
1383,1383,1383,1383,"systemicdiastolic__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",9.117323329765843e-14,1.0000000000000044
1384,1384,1384,1384,"systemicdiastolic__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",9.433455980606226e-17,0.9999999999999983
1385,1385,1385,1385,"systemicdiastolic__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",-7.005926460167439e-15,0.9999999999999898
1386,1386,1386,1386,"systemicdiastolic__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)",-1.7441252324967745e-14,1.0000000000000053
1387,1387,1387,1387,"systemicdiastolic__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)",5.688168752882164e-14,1.0000000000000049
1388,1388,1388,1388,"systemicdiastolic__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",-2.0887415348625619e-16,0.9999999999999798
1389,1389,1389,1389,"systemicdiastolic__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",-1.9652087789070427e-14,1.0000000000000127
1390,1390,1390,1390,"systemicdiastolic__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",-2.0356506711739e-14,0.9999999999999999
1391,1391,1391,1391,"systemicdiastolic__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)",5.166387537289667e-14,1.0000000000000002
1392,1392,1392,1392,"systemicdiastolic__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",-3.0933088239585994e-16,0.9999999999999989
1393,1393,1393,1393,"systemicdiastolic__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",1.0562774347215468e-14,1.0000000000000018
1394,1394,1394,1394,"systemicdiastolic__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",-7.3467040927412e-15,0.9999999999999982
1395,1395,1395,1395,"systemicdiastolic__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)",3.894372488934357e-14,1.0000000000000067
1396,1396,1396,1396,"systemicdiastolic__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)",4.65022024559204e-17,0.9999999999999998
1397,1397,1397,1397,"systemicdiastolic__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",7.372986402200814e-15,0.9999999999999987
1398,1398,1398,1398,"systemicdiastolic__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",1.1958918286861873e-14,0.9999999999999882
1399,1399,1399,1399,"systemicdiastolic__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",2.2548655933944692e-14,1.0000000000000007
1400,1400,1400,1400,"systemicdiastolic__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)",-3.108298622101054e-16,0.9999999999999932
1401,1401,1401,1401,"systemicdiastolic__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",4.6409738670134486e-15,0.9999999999999923
1402,1402,1402,1402,"systemicdiastolic__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",-7.782765582798661e-16,0.9999999999999901
1403,1403,1403,1403,"systemicdiastolic__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",2.4441282348228082e-14,1.0000000000000016
1404,1404,1404,1404,"systemicdiastolic__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",-4.8106652951662775e-14,0.9999999999999886
1405,1405,1405,1405,"systemicdiastolic__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)",-1.4383309897925733e-14,0.9999999999999982
1406,1406,1406,1406,"systemicdiastolic__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)",1.0229803760662443e-14,0.999999999999998
1407,1407,1407,1407,"systemicdiastolic__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)",3.323058168267437e-14,0.9999999999999964
1408,1408,1408,1408,"systemicdiastolic__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",2.259007768660696e-14,0.9999999999999976
1409,1409,1409,1409,"systemicdiastolic__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",2.0348541379182763e-14,1.0000000000000004
1410,1410,1410,1410,"systemicdiastolic__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)",1.0456535839022347e-14,0.9999999999999939
1411,1411,1411,1411,"systemicdiastolic__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",-2.6612149092126232e-14,0.9999999999999948
1412,1412,1412,1412,"systemicdiastolic__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",-6.771075610372673e-15,0.9999999999999973
1413,1413,1413,1413,"systemicdiastolic__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",-7.59170720064797e-15,0.9999999999999986
1414,1414,1414,1414,"systemicdiastolic__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",-7.292737784373623e-14,0.999999999999997
1415,1415,1415,1415,"systemicdiastolic__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",-7.159211899912363e-15,0.9999999999999993
1416,1416,1416,1416,"systemicdiastolic__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)",1.1911630447839923e-14,1.0000000000000147
1417,1417,1417,1417,"systemicdiastolic__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",3.4008327949445147e-15,1.0000000000000047
1418,1418,1418,1418,"systemicdiastolic__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",-1.2865543094827291e-14,1.000000000000009
1419,1419,1419,1419,"systemicdiastolic__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",-2.2798508384872578e-14,0.9999999999999967
1420,1420,1420,1420,"systemicdiastolic__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)",9.60969992333289e-15,1.0000000000000113
1421,1421,1421,1421,"systemicdiastolic__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",-4.9702676955142273e-14,0.9999999999999976
1422,1422,1422,1422,"systemicdiastolic__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",7.334551902168367e-14,0.9999999999999998
1423,1423,1423,1423,"systemicdiastolic__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20)",-1.0459746252482777e-14,0.9999999999999917
1424,1424,1424,1424,"systemicdiastolic__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",-1.852171663784755e-15,0.9999999999999972
1425,1425,1425,1425,"systemicdiastolic__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",-7.246742878671767e-15,1.0000000000000049
1426,1426,1426,1426,"systemicdiastolic__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",-3.686351523058909e-14,1.0000000000000033
1427,1427,1427,1427,"systemicdiastolic__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",-4.8615277542176985e-14,1.0000000000000016
1428,1428,1428,1428,"systemicdiastolic__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",8.844107364662316e-17,0.9999999999999984
1429,1429,1429,1429,"systemicdiastolic__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",-1.8734667881537233e-14,1.0000000000000058
1430,1430,1430,1430,"systemicdiastolic__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",9.894511146464092e-15,0.999999999999993
1431,1431,1431,1431,"systemicdiastolic__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",-1.3663017217421095e-14,1.0000000000000089
1432,1432,1432,1432,"systemicdiastolic__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",-3.7448887081750213e-17,0.9999999999999875
1433,1433,1433,1433,"systemicdiastolic__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",-2.7513794724173238e-14,0.9999999999999993
1434,1434,1434,1434,"systemicdiastolic__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",1.6865569886070472e-14,1.0000000000000078
1435,1435,1435,1435,"systemicdiastolic__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",2.5076809322071586e-14,0.9999999999999977
1436,1436,1436,1436,"systemicdiastolic__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",-8.396141715450105e-18,0.9999999999999983
1437,1437,1437,1437,"systemicdiastolic__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",2.230822564184921e-15,1.000000000000014
1438,1438,1438,1438,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_0,-1.8437621172441943e-14,0.9999999999999996
1439,1439,1439,1439,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_1,-1.4639996280447695e-13,0.9999999999999857
1440,1440,1440,1440,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_2,9.264816536149805e-15,1.000000000000013
1441,1441,1441,1441,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_3,3.4467656506383115e-14,1.0000000000000002
1442,1442,1442,1442,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_4,-4.633896287969247e-16,1.000000000000005
1443,1443,1443,1443,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_5,1.8122001192931733e-14,1.0000000000000018
1444,1444,1444,1444,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_6,-2.1321947508321413e-14,1.000000000000001
1445,1445,1445,1445,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_7,1.394536245857442e-14,1.0000000000000093
1446,1446,1446,1446,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_8,-2.0161609406875055e-14,0.9999999999999937
1447,1447,1447,1447,systemicdiastolic__energy_ratio_by_chunks__num_segments_10__segment_focus_9,2.750166546512512e-14,0.9999999999999981
1448,1448,1448,1448,"systemicdiastolic__fft_aggregated__aggtype_""centroid""",-1.9508657424994017e-15,0.9999999999999948
1449,1449,1449,1449,"systemicdiastolic__fft_aggregated__aggtype_""kurtosis""",2.3821847909083293e-14,1.0000000000000053
1450,1450,1450,1450,"systemicdiastolic__fft_aggregated__aggtype_""skew""",1.565187172844125e-14,1.000000000000003
1451,1451,1451,1451,"systemicdiastolic__fft_aggregated__aggtype_""variance""",1.1754193727664545e-15,0.9999999999999944
1452,1452,1452,1452,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_0",-1.7390067812885367e-14,0.9999999999999946
1453,1453,1453,1453,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_1",7.0790569472467935e-15,1.0000000000000058
1454,1454,1454,1454,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_10",-6.677457871481719e-15,0.9999999999999997
1455,1455,1455,1455,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_11",-1.6706205906133922e-15,1.0000000000000033
1456,1456,1456,1456,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_12",-7.007723887031315e-15,0.9999999999999918
1457,1457,1457,1457,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_14",-2.021081649648594e-14,1.0000000000000027
1458,1458,1458,1458,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_15",-8.042193631437569e-15,1.0000000000000042
1459,1459,1459,1459,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_16",-1.7190520551235443e-15,0.9999999999999909
1460,1460,1460,1460,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_17",3.3584069450051034e-15,0.999999999999993
1461,1461,1461,1461,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_19",-1.1844947344410424e-14,1.00000000000001
1462,1462,1462,1462,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_2",7.291194627651466e-15,0.9999999999999921
1463,1463,1463,1463,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_20",1.5704629410564902e-15,0.9999999999999881
1464,1464,1464,1464,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_21",-6.697458002276419e-14,1.0000000000000109
1465,1465,1465,1465,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_23",-5.0383030001383655e-15,0.9999999999999897
1466,1466,1466,1466,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_24",-2.1382651975444547e-15,1.0000000000000047
1467,1467,1467,1467,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_25",8.404470833040002e-15,0.9999999999999977
1468,1468,1468,1468,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_26",-2.5381589519263652e-15,0.9999999999999907
1469,1469,1469,1469,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_27",-4.840897138223077e-15,1.0
1470,1470,1470,1470,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_3",4.859432891989106e-15,1.0000000000000029
1471,1471,1471,1471,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_30",-1.9463283356601055e-15,0.999999999999994
1472,1472,1472,1472,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_31",-9.725706460138385e-15,1.000000000000003
1473,1473,1473,1473,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_32",-1.0421459036912395e-15,1.0000000000000029
1474,1474,1474,1474,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_33",-1.240533985197409e-14,0.9999999999999993
1475,1475,1475,1475,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_35",-5.273381900574162e-15,1.000000000000014
1476,1476,1476,1476,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_36",4.464025960200792e-16,1.0000000000000004
1477,1477,1477,1477,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_37",4.276183893005864e-15,1.0000000000000007
1478,1478,1478,1478,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_38",7.265269358659418e-15,0.9999999999999932
1479,1479,1479,1479,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_39",8.440773881572801e-16,1.0000000000000027
1480,1480,1480,1480,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_4",5.742692836865661e-15,1.0000000000000049
1481,1481,1481,1481,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_40",6.297964743390647e-15,0.9999999999999963
1482,1482,1482,1482,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_41",-2.60123582017283e-16,0.9999999999999946
1483,1483,1483,1483,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_5",5.38237282403644e-15,1.000000000000002
1484,1484,1484,1484,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_6",-1.4495143234460974e-14,1.0000000000000033
1485,1485,1485,1485,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_7",2.1986965097408058e-15,1.0000000000000036
1486,1486,1486,1486,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_8",2.520859139896941e-15,1.0000000000000095
1487,1487,1487,1487,"systemicdiastolic__fft_coefficient__attr_""abs""__coeff_9",1.91606428730021e-14,1.0000000000000004
1488,1488,1488,1488,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_1",1.8270692318560947e-15,1.0000000000000098
1489,1489,1489,1489,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_10",-1.0616284259226217e-15,1.0000000000000033
1490,1490,1490,1490,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_11",-5.169039669291722e-16,1.000000000000002
1491,1491,1491,1491,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_12",7.330668886854278e-17,1.0000000000000173
1492,1492,1492,1492,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_13",-1.8172558881902812e-16,1.0000000000000064
1493,1493,1493,1493,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_14",-5.962432486328293e-16,0.9999999999999934
1494,1494,1494,1494,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_15",-4.979007304257981e-16,1.0000000000000038
1495,1495,1495,1495,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_16",3.1785285242248895e-16,0.9999999999999927
1496,1496,1496,1496,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_17",-2.424190960222582e-16,1.0000000000000102
1497,1497,1497,1497,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_18",-3.4340295492559477e-16,0.9999999999999954
1498,1498,1498,1498,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_19",3.101927114819749e-16,0.9999999999999992
1499,1499,1499,1499,"systemicdiastolic__fft_coefficient__attr_""angle""__coeff_2",5.109464073918464e-16,1.0000000000000002
